Champion,wr,wrdelta,rankwr,Pick Rate,Ban Rate,PBI Index,PBIno,lane,games,rank,wrdiff
Gangplank,57.97,3.96,57.54,4.17,4.15,2.0,4.651162790697677,top lane,1613,G.MASTER,0.4299999999999997
Orianna,56.57,6.31,57.54,5.25,2.33,-5.0,-5.154639175257738,middle lane,2031,G.MASTER,-0.9699999999999989
Skarner,60.08,9.75,57.54,1.86,0.27,5.0,1.9685039370078747,jungle lane,719,G.MASTER,2.539999999999999
Lucian,55.92,7.52,57.54,9.82,2.67,-16.0,-9.876543209876559,bottom lane,3802,G.MASTER,-1.6199999999999974
Xin Zhao,57.14,6.68,57.54,7.65,4.96,-3.0,-7.500000000000027,jungle lane,2961,G.MASTER,-0.3999999999999986
Twitch,58.22,8.15,57.54,4.30,5.30,3.0,4.411764705882355,bottom lane,1666,G.MASTER,0.6799999999999997
Syndra,58.64,7.91,57.54,5.36,3.43,6.0,5.454545454545448,middle lane,2077,G.MASTER,1.1000000000000014
Milio,56.59,7.62,57.54,4.76,4.23,-5.0,-5.263157894736866,support lane,1843,G.MASTER,-0.9499999999999957
LeBlanc,56.55,8.34,57.54,5.19,15.26,-6.0,-6.060606060606048,middle lane,2009,G.MASTER,-0.990000000000002
Zilean,58.65,10.18,57.54,2.33,2.07,3.0,2.702702702702704,support lane,902,G.MASTER,1.1099999999999994
Jarvan IV,57.12,6.54,57.54,10.23,2.38,-4.0,-9.523809523809485,jungle lane,3962,G.MASTER,-0.4200000000000017
Kai'Sa,55.33,8.51,57.54,12.88,2.31,-29.0,-13.122171945701352,bottom lane,4988,G.MASTER,-2.210000000000001
Nidalee,57.43,3.83,57.54,4.07,2.31,0.0,0.0,jungle lane,1574,G.MASTER,-0.10999999999999943
Leona,57.1,5.72,57.54,4.13,2.97,-2.0,-4.545454545454569,support lane,1599,G.MASTER,-0.4399999999999977
Vel'Koz,61.09,7.07,57.54,1.61,0.93,6.0,1.6901408450704205,bottom lane,622,G.MASTER,3.5500000000000043
Aurora,56.81,7.94,57.54,5.69,3.27,-4.0,-5.479452054794544,middle lane,2204,G.MASTER,-0.7299999999999969
Aurelion Sol,57.94,7.71,57.54,2.28,0.87,1.0,2.500000000000009,middle lane,882,G.MASTER,0.3999999999999986
Braum,57.37,4.69,57.54,4.33,9.54,-1.0,-5.8823529411764115,support lane,1675,G.MASTER,-0.1700000000000017
Kindred,60.19,10.07,57.54,3.52,3.38,10.0,3.773584905660379,jungle lane,1364,G.MASTER,2.6499999999999986
Shyvana,60.68,10.4,57.54,3.41,4.13,11.0,3.5031847133757954,jungle lane,1320,G.MASTER,3.1400000000000006
Taliyah,57.27,7.5,57.54,3.50,1.02,-1.0,-3.7037037037037583,middle lane,1355,G.MASTER,-0.269999999999996
Aatrox,56.12,7.8,57.54,4.74,7.11,-7.0,-4.929577464788727,top lane,1837,G.MASTER,-1.4200000000000017
Poppy,60.55,5.57,57.54,1.31,3.94,4.0,1.3289036544850508,support lane,507,G.MASTER,3.009999999999998
Kog'Maw,61.85,12.65,57.54,2.13,0.43,9.0,2.088167053364268,bottom lane,823,G.MASTER,4.310000000000002
Lux,58.83,11.5,57.54,2.08,1.34,3.0,2.3255813953488387,middle lane,804,G.MASTER,1.2899999999999991
Miss Fortune,59.05,9.47,57.54,3.53,0.23,5.0,3.3112582781457,bottom lane,1365,G.MASTER,1.509999999999998
Tryndamere,59.1,5.53,57.54,2.87,1.68,5.0,3.2051282051282004,top lane,1110,G.MASTER,1.5600000000000023
Ambessa,55.14,7.46,57.54,6.29,22.12,-19.0,-7.916666666666671,jungle lane,2434,G.MASTER,-2.3999999999999986
Alistar,56.45,4.65,57.54,4.38,1.97,-5.0,-4.587155963302767,support lane,1697,G.MASTER,-1.0899999999999963
Zoe,55.86,6.3,57.54,3.48,8.87,-6.0,-3.571428571428572,middle lane,1348,G.MASTER,-1.6799999999999997
Neeko,55.7,3.52,57.54,2.40,1.04,-4.0,-2.173913043478265,support lane,930,G.MASTER,-1.8399999999999963
Zyra,60.87,10.24,57.54,1.25,2.03,4.0,1.2012012012012019,jungle lane,483,G.MASTER,3.3299999999999983
Zeri,58.09,6.77,57.54,4.39,0.34,2.0,3.6363636363636083,bottom lane,1699,G.MASTER,0.5500000000000043
Rakan,55.21,6.62,57.54,4.16,0.59,-10.0,-4.291845493562235,support lane,1612,G.MASTER,-2.3299999999999983
Kayle,57.96,4.16,57.54,2.33,3.52,1.0,2.380952380952371,top lane,904,G.MASTER,0.4200000000000017
Diana,58.4,11.93,57.54,3.23,2.93,3.0,3.488372093023258,jungle lane,1250,G.MASTER,0.8599999999999994
Fiddlesticks,60.34,5.28,57.54,2.60,1.91,7.0,2.499999999999996,jungle lane,1006,G.MASTER,2.8000000000000043
Viktor,57.62,7.17,57.54,8.83,4.28,1.0,12.500000000000266,middle lane,3419,G.MASTER,0.0799999999999983
Tahm Kench,62.18,11.45,57.54,0.92,0.63,4.0,0.8620689655172413,support lane,357,G.MASTER,4.640000000000001
Aphelios,56.76,9.22,57.54,4.34,1.69,-3.0,-3.8461538461538405,bottom lane,1679,G.MASTER,-0.7800000000000011
Taric,59.66,8.62,57.54,1.67,0.15,4.0,1.886792452830191,support lane,647,G.MASTER,2.1199999999999974
Cassiopeia,58.06,2.9,57.54,2.16,2.14,1.0,1.9230769230769116,middle lane,837,G.MASTER,0.5200000000000031
Varus,55.25,4.82,57.54,4.87,5.05,-12.0,-5.2401746724890845,bottom lane,1886,G.MASTER,-2.289999999999999
Gwen,58.19,7.86,57.54,1.66,3.81,1.0,1.5384615384615419,top lane,641,G.MASTER,0.6499999999999986
Nocturne,58.06,10.57,57.54,4.79,6.71,3.0,5.7692307692307345,jungle lane,1855,G.MASTER,0.5200000000000031
K'Sante,55.88,8.29,57.54,4.88,2.57,-8.0,-4.819277108433745,top lane,1888,G.MASTER,-1.6599999999999966
Brand,57.83,6.01,57.54,3.41,5.39,1.0,3.4482758620689755,bottom lane,1321,G.MASTER,0.28999999999999915
Pantheon,56.5,5.4,57.54,2.62,1.32,-3.0,-2.884615384615387,jungle lane,1016,G.MASTER,-1.0399999999999991
Udyr,59.74,9.94,57.54,3.17,1.89,7.0,3.1818181818181777,jungle lane,1227,G.MASTER,2.200000000000003
Kennen,57.88,7.1,57.54,2.64,2.25,1.0,2.9411764705882057,top lane,1021,G.MASTER,0.3400000000000034
Garen,55.98,5.7,57.54,3.20,3.53,-5.0,-3.2051282051282004,top lane,1238,G.MASTER,-1.5600000000000023
Xayah,57.61,6.19,57.54,3.07,0.54,0.0,0.0,bottom lane,1189,G.MASTER,0.07000000000000028
Lillia,59.47,9.25,57.54,3.67,1.65,7.0,3.6269430051813476,jungle lane,1421,G.MASTER,1.9299999999999997
Renata Glasc,57.96,7.66,57.54,0.58,0.09,0.0,0.0,support lane,226,G.MASTER,0.4200000000000017
Sion,54.92,7.8,57.54,4.30,1.12,-11.0,-4.198473282442752,top lane,1666,G.MASTER,-2.6199999999999974
Ziggs,60.52,8.14,57.54,1.88,0.31,6.0,2.0134228187919434,bottom lane,727,G.MASTER,2.980000000000004
Urgot,57.87,10.51,57.54,2.28,0.70,1.0,3.030303030303046,top lane,883,G.MASTER,0.3299999999999983
Tristana,56.58,7.53,57.54,3.75,0.94,-4.0,-4.166666666666663,bottom lane,1451,G.MASTER,-0.9600000000000009
Maokai,56.48,8.44,57.54,1.28,0.09,-1.0,-0.9433962264150924,support lane,494,G.MASTER,-1.0600000000000023
Ivern,60.02,7.73,57.54,2.35,0.60,6.0,2.4193548387096735,jungle lane,908,G.MASTER,2.480000000000004
Teemo,57.37,5.28,57.54,2.96,2.04,-1.0,-5.8823529411764115,top lane,1147,G.MASTER,-0.1700000000000017
Elise,57.3,4.89,57.54,2.78,3.04,-1.0,-4.166666666666632,jungle lane,1075,G.MASTER,-0.240000000000002
Gragas,57.02,8.85,57.54,2.04,0.76,-1.0,-1.9230769230769378,top lane,791,G.MASTER,-0.519999999999996
Hwei,56.92,6.25,57.54,4.01,1.54,-3.0,-4.8387096774193745,middle lane,1553,G.MASTER,-0.6199999999999974
Morgana,54.01,9.63,57.54,1.10,6.35,-4.0,-1.1331444759206795,support lane,424,G.MASTER,-3.530000000000001
Swain,56.81,5.8,57.54,2.12,0.96,-2.0,-2.739726027397272,bottom lane,822,G.MASTER,-0.7299999999999969
Sivir,54.98,7.49,57.54,3.84,2.30,-10.0,-3.9062499999999964,bottom lane,1486,G.MASTER,-2.5600000000000023
Nunu & Willump,59.1,9.98,57.54,2.57,1.03,4.0,2.5641025641025603,jungle lane,995,G.MASTER,1.5600000000000023
Kassadin,57.65,9.21,57.54,4.05,5.29,0.0,0.0,middle lane,1568,G.MASTER,0.10999999999999943
Zaahen,55.24,6.93,57.54,2.22,2.08,-5.0,-2.1739130434782634,top lane,858,G.MASTER,-2.299999999999997
Annie,58.73,6.96,57.54,4.41,0.74,5.0,4.201680672268916,middle lane,1706,G.MASTER,1.1899999999999977
Volibear,59.66,11.67,57.54,1.67,1.13,4.0,1.886792452830191,top lane,647,G.MASTER,2.1199999999999974
Kalista,56.39,5.81,57.54,2.97,0.39,-3.0,-2.608695652173916,bottom lane,1151,G.MASTER,-1.1499999999999986
Ryze,53.82,4.36,57.54,5.11,1.32,-19.0,-5.107526881720432,middle lane,1979,G.MASTER,-3.719999999999999
Evelynn,59.1,8.86,57.54,2.36,2.31,4.0,2.5641025641025603,jungle lane,912,G.MASTER,1.5600000000000023
Rumble,54.13,7.95,57.54,3.16,2.91,-11.0,-3.2258064516129066,top lane,1223,G.MASTER,-3.4099999999999966
Nilah,57.1,4.8,57.54,1.64,2.27,-1.0,-2.2727272727272845,bottom lane,634,G.MASTER,-0.4399999999999977
Renekton,56.24,5.19,57.54,4.60,5.32,-6.0,-4.615384615384626,top lane,1780,G.MASTER,-1.2999999999999972
Zac,58.26,8.14,57.54,1.92,1.54,1.0,1.388888888888891,jungle lane,745,G.MASTER,0.7199999999999989
Rammus,63.24,8.56,57.54,0.65,1.59,4.0,0.7017543859649119,jungle lane,253,G.MASTER,5.700000000000003
Yuumi,46.22,4.82,57.54,2.56,6.43,-31.0,-2.7385159010600706,support lane,991,G.MASTER,-11.32
Kled,57.52,11.7,57.54,1.08,0.61,0.0,0.0,top lane,419,G.MASTER,-0.01999999999999602
Briar,55.92,9.61,57.54,1.99,3.44,-3.0,-1.8518518518518547,jungle lane,769,G.MASTER,-1.6199999999999974
Cho'Gath,57.77,6.61,57.54,1.71,0.44,0.0,0.0,top lane,663,G.MASTER,0.23000000000000398
Fizz,56.24,8.87,57.54,3.02,2.27,-4.0,-3.0769230769230838,middle lane,1170,G.MASTER,-1.2999999999999972
Vi,55.95,7.29,57.54,2.78,0.59,-4.0,-2.5157232704402572,jungle lane,1076,G.MASTER,-1.5899999999999963
Malphite,53.97,2.75,57.54,4.85,16.92,-21.0,-5.88235294117647,top lane,1877,G.MASTER,-3.5700000000000003
Mordekaiser,56.59,11.19,57.54,2.20,2.82,-2.0,-2.1052631578947465,top lane,850,G.MASTER,-0.9499999999999957
Dr. Mundo,55.3,5.47,57.54,2.00,2.91,-5.0,-2.232142857142855,top lane,774,G.MASTER,-2.240000000000002
Vex,57.13,6.91,57.54,2.16,2.15,-1.0,-2.439024390243923,middle lane,835,G.MASTER,-0.4099999999999966
Sett,57.19,9.6,57.54,1.42,1.14,-1.0,-2.8571428571428457,top lane,549,G.MASTER,-0.3500000000000014
Galio,53.61,7.32,57.54,3.40,1.52,-14.0,-3.56234096692112,middle lane,1317,G.MASTER,-3.9299999999999997
Quinn,55.85,6.03,57.54,1.08,0.65,-2.0,-1.1834319526627235,top lane,419,G.MASTER,-1.6899999999999977
Wukong,54.96,2.33,57.54,1.20,0.49,-3.0,-1.1627906976744193,jungle lane,464,G.MASTER,-2.5799999999999983
Yorick,56.98,8.23,57.54,1.63,3.20,-1.0,-1.7857142857142785,top lane,630,G.MASTER,-0.5600000000000023
Nasus,55.02,3.21,57.54,1.23,2.53,-3.0,-1.1904761904761925,top lane,478,G.MASTER,-2.519999999999996
Veigar,56.05,6.83,57.54,2.05,0.47,-3.0,-2.0134228187919434,middle lane,794,G.MASTER,-1.490000000000002
Ornn,52.79,5.43,57.54,3.80,0.60,-18.0,-3.789473684210526,top lane,1472,G.MASTER,-4.75
Gnar,53.6,7.33,57.54,3.44,1.40,-14.0,-3.553299492385789,top lane,1332,G.MASTER,-3.9399999999999977
Amumu,55.39,11.13,57.54,0.53,0.41,-1.0,-0.46511627906976777,jungle lane,204,G.MASTER,-2.1499999999999986
Sejuani,52.51,4.14,57.54,0.57,0.08,-3.0,-0.5964214711729621,jungle lane,219,G.MASTER,-5.030000000000001
Malzahar,54.11,7.27,57.54,3.46,4.54,-12.0,-3.4985422740524785,middle lane,1338,G.MASTER,-3.4299999999999997
Warwick,54.1,3.87,57.54,0.63,0.60,-2.0,-0.5813953488372097,top lane,244,G.MASTER,-3.4399999999999977
Azir,52.91,7.21,57.54,2.22,0.36,-10.0,-2.159827213822893,middle lane,860,G.MASTER,-4.630000000000003
Mel,48.42,8.55,57.54,2.20,23.45,-26.0,-2.850877192982457,middle lane,853,G.MASTER,-9.119999999999997
Illaoi,54.31,11.21,57.54,0.81,1.56,-3.0,-0.9287925696594437,top lane,313,G.MASTER,-3.229999999999997
Heimerdinger,52.53,8.09,57.54,0.51,0.64,-3.0,-0.5988023952095811,top lane,198,G.MASTER,-5.009999999999998
Trundle,52.56,9.7,57.54,0.56,0.23,-3.0,-0.6024096385542173,top lane,215,G.MASTER,-4.979999999999997
Talon,54.59,2.06,52.81,7.25,17.22,16.0,8.988764044943814,jungle lane,20552,MASTER,1.7800000000000011
Riven,54.88,2.59,52.81,3.64,4.93,8.0,3.8647342995169076,top lane,10315,MASTER,2.0700000000000003
Seraphine,55.12,2.64,52.81,10.02,3.80,24.0,10.38961038961041,support lane,28400,MASTER,2.309999999999995
Jinx,53.7,2.74,52.81,9.90,2.06,9.0,10.112359550561791,bottom lane,28054,MASTER,0.8900000000000006
Zed,55.32,3.01,52.81,9.02,29.97,32.0,12.749003984063755,middle lane,25559,MASTER,2.509999999999998
Lee Sin,52.93,2.31,52.81,13.15,14.64,2.0,16.666666666667023,jungle lane,37246,MASTER,0.11999999999999744
Qiyana,54.53,1.84,52.81,3.57,5.41,6.0,3.488372093023258,middle lane,10102,MASTER,1.7199999999999989
Thresh,53.74,3.28,52.81,11.64,6.96,12.0,12.903225806451617,support lane,32965,MASTER,0.9299999999999997
Smolder,55.8,3.41,52.81,17.99,15.95,64.0,21.404682274247527,bottom lane,50966,MASTER,2.989999999999995
Nami,53.83,3.92,52.81,17.47,3.64,18.0,17.64705882352948,support lane,49492,MASTER,1.019999999999996
Rek'Sai,55.13,2.19,52.81,3.32,2.63,8.0,3.4482758620689653,jungle lane,9418,MASTER,2.3200000000000003
Ashe,55.19,2.88,52.81,14.37,7.27,37.0,15.546218487394988,bottom lane,40705,MASTER,2.3799999999999955
Irelia,53.68,3.15,52.81,4.23,14.75,4.0,4.597701149425301,top lane,11970,MASTER,0.8699999999999974
Ahri,53.74,2.99,52.81,10.66,4.38,10.0,10.752688172043014,middle lane,30211,MASTER,0.9299999999999997
Rengar,53.77,3.18,52.81,4.66,18.38,5.0,5.208333333333329,jungle lane,13200,MASTER,0.9600000000000009
Bard,53.79,2.45,52.81,10.09,7.07,11.0,11.224489795918403,support lane,28576,MASTER,0.9799999999999969
Katarina,54.23,2.96,52.81,6.99,12.94,11.0,7.746478873239466,middle lane,19801,MASTER,1.4199999999999946
Graves,52.58,2.48,52.81,12.29,22.53,-4.0,-17.391304347825788,jungle lane,34811,MASTER,-0.23000000000000398
Rell,55.69,2.29,52.81,5.36,1.19,16.0,5.555555555555564,support lane,15176,MASTER,2.8799999999999955
Vladimir,54.18,3.15,52.81,4.16,6.99,6.0,4.379562043795628,middle lane,11772,MASTER,1.3699999999999974
Bel'Veth,55.42,2.89,52.81,2.19,6.23,6.0,2.298850574712644,jungle lane,6209,MASTER,2.6099999999999994
Pyke,53.19,2.45,52.81,6.16,36.63,4.0,10.52631578947381,support lane,17463,MASTER,0.37999999999999545
Singed,55.37,2.71,52.81,3.03,1.33,8.0,3.1250000000000058,top lane,8583,MASTER,2.559999999999995
Shaco,54.97,3.62,52.81,4.00,10.34,10.0,4.629629629629637,jungle lane,11338,MASTER,2.1599999999999966
Karma,52.18,2.56,52.81,13.93,11.54,-10.0,-15.873015873015808,support lane,39472,MASTER,-0.6300000000000026
Draven,53.76,3.01,52.81,5.07,22.22,6.0,6.315789473684239,bottom lane,14359,MASTER,0.9499999999999957
Lissandra,54.78,2.75,52.81,4.93,2.58,10.0,5.076142131979698,middle lane,13964,MASTER,1.9699999999999989
Olaf,54.84,2.03,52.81,2.70,2.81,6.0,2.95566502463054,top lane,7658,MASTER,2.030000000000001
Soraka,53.99,3.43,52.81,5.74,2.44,7.0,5.9322033898305095,support lane,16268,MASTER,1.1799999999999997
Vayne,53.3,4.62,52.81,5.21,12.65,3.0,6.1224489795919,bottom lane,14749,MASTER,0.4899999999999949
Naafiri,52.36,2.72,52.81,7.73,34.45,-5.0,-11.111111111111041,jungle lane,21890,MASTER,-0.45000000000000284
Master Yi,54.06,3.02,52.81,5.03,12.56,7.0,5.6,jungle lane,14260,MASTER,1.25
Xerath,54.06,3.3,52.81,5.32,4.57,7.0,5.6,middle lane,15082,MASTER,1.25
Senna,53.66,2.42,52.81,6.44,2.07,6.0,7.058823529411812,support lane,18243,MASTER,0.8499999999999943
Jax,53.15,2.71,52.81,5.61,15.10,2.0,5.882352941176535,top lane,15904,MASTER,0.3399999999999963
Sona,54.85,3.15,52.81,5.25,0.91,11.0,5.3921568627451,support lane,14869,MASTER,2.039999999999999
Akali,52.52,2.65,52.81,6.53,19.83,-2.0,-6.896551724137951,middle lane,18495,MASTER,-0.28999999999999915
Jhin,51.76,2.77,52.81,14.63,0.89,-15.0,-14.285714285714228,bottom lane,41444,MASTER,-1.0500000000000043
Gangplank,54.62,3.25,52.81,4.39,4.59,8.0,4.419889502762443,top lane,12441,MASTER,1.8099999999999952
Nidalee,53.93,1.4,52.81,3.42,2.26,4.0,3.5714285714285796,jungle lane,9678,MASTER,1.1199999999999974
Nautilus,51.99,2.45,52.81,10.90,12.94,-10.0,-12.195121951219509,support lane,30880,MASTER,-0.8200000000000003
Yasuo,52.36,3.43,52.81,6.61,17.92,-4.0,-8.888888888888832,middle lane,18714,MASTER,-0.45000000000000284
Caitlyn,51.79,2.9,52.81,11.34,19.52,-14.0,-13.72549019607839,bottom lane,32122,MASTER,-1.0200000000000031
Lulu,52.12,2.94,52.81,11.08,9.10,-8.0,-11.594202898550643,support lane,31395,MASTER,-0.6900000000000048
Darius,53.22,3.58,52.81,5.37,11.32,2.0,4.878048780487846,top lane,15206,MASTER,0.4099999999999966
Kayn,54.03,3.47,52.81,5.25,3.12,7.0,5.737704918032792,jungle lane,14879,MASTER,1.2199999999999989
Zoe,53.91,2.66,52.81,3.79,9.51,5.0,4.545454545454569,middle lane,10731,MASTER,1.0999999999999943
Kha'Zix,52.8,3.13,52.81,6.09,4.91,0.0,0.0,jungle lane,17266,MASTER,-0.010000000000005116
Vel'Koz,53.99,3.58,52.81,2.21,0.94,3.0,2.542372881355933,support lane,6273,MASTER,1.1799999999999997
Janna,53.94,2.74,52.81,5.47,1.59,6.0,5.309734513274358,support lane,15505,MASTER,1.1299999999999955
Lucian,52.12,1.84,52.81,9.20,3.15,-7.0,-10.144927536231814,bottom lane,26072,MASTER,-0.6900000000000048
Anivia,53.16,1.84,52.81,3.94,6.59,1.0,2.8571428571429034,middle lane,11157,MASTER,0.3499999999999943
Blitzcrank,53.55,2.63,52.81,4.88,8.66,4.0,5.405405405405443,support lane,13814,MASTER,0.7399999999999949
Skarner,54.4,3.03,52.81,1.16,0.25,2.0,1.2578616352201286,jungle lane,3294,MASTER,1.5899999999999963
Sylas,51.88,2.37,52.81,6.83,11.64,-7.0,-7.52688172043011,middle lane,19356,MASTER,-0.9299999999999997
Milio,53.28,3.59,52.81,7.14,4.29,4.0,8.510638297872362,support lane,20225,MASTER,0.46999999999999886
Karthus,52.74,2.39,52.81,2.22,3.77,0.0,0.0,jungle lane,6278,MASTER,-0.07000000000000028
Pantheon,51.71,2.61,52.81,2.42,1.34,-3.0,-2.727272727272724,support lane,6855,MASTER,-1.1000000000000014
LeBlanc,52.95,2.53,52.81,4.06,17.05,1.0,7.142857142857114,middle lane,11501,MASTER,0.14000000000000057
Zilean,54.59,2.57,52.81,3.43,1.85,6.0,3.3707865168539306,support lane,9711,MASTER,1.7800000000000011
Hecarim,52.25,3.07,52.81,5.25,6.65,-3.0,-5.3571428571428354,jungle lane,14887,MASTER,-0.5600000000000023
Fiora,53.9,2.54,52.81,3.76,8.50,4.0,3.6697247706422145,top lane,10659,MASTER,1.0899999999999963
Samira,52.95,2.62,52.81,3.99,4.38,1.0,7.142857142857114,bottom lane,11302,MASTER,0.14000000000000057
Jarvan IV,52.4,2.53,52.81,9.05,2.28,-4.0,-9.756097560975522,jungle lane,25653,MASTER,-0.4100000000000037
Brand,56.55,3.37,52.81,3.22,5.77,13.0,3.47593582887701,bottom lane,9127,MASTER,3.739999999999995
Syndra,53.74,3.74,52.81,4.48,3.08,4.0,4.301075268817206,middle lane,12704,MASTER,0.9299999999999997
Rakan,53.16,2.46,52.81,4.43,0.43,2.0,5.714285714285807,support lane,12551,MASTER,0.3499999999999943
Twisted Fate,52.78,1.27,52.81,5.15,1.17,0.0,0.0,middle lane,14596,MASTER,-0.030000000000001137
Shen,53.96,3.07,52.81,4.40,1.50,5.0,4.347826086956527,top lane,12460,MASTER,1.1499999999999986
Alistar,53.56,3.01,52.81,4.51,1.98,3.0,4.0,support lane,12771,MASTER,0.75
Twitch,53.0,3.7,52.81,4.10,5.34,1.0,5.263157894736905,bottom lane,11606,MASTER,0.18999999999999773
Xin Zhao,52.07,2.96,52.81,7.75,5.71,-6.0,-8.108108108108086,jungle lane,21966,MASTER,-0.740000000000002
Leona,52.61,2.29,52.81,5.75,3.55,-1.0,-4.999999999999929,support lane,16279,MASTER,-0.20000000000000284
Akshan,53.4,2.77,52.81,3.42,5.22,2.0,3.3898305084745974,middle lane,9690,MASTER,0.5899999999999963
Viego,51.18,2.57,52.81,8.95,6.59,-16.0,-9.815950920245383,jungle lane,25360,MASTER,-1.6300000000000026
Swain,55.13,2.4,52.81,1.73,1.19,4.0,1.7241379310344827,bottom lane,4894,MASTER,2.3200000000000003
Braum,53.51,3.05,52.81,6.27,9.93,5.0,7.142857142857187,support lane,17764,MASTER,0.6999999999999957
Yone,52.37,3.28,52.81,4.69,3.08,-2.0,-4.545454545454495,top lane,13282,MASTER,-0.44000000000000483
Tryndamere,55.29,3.25,52.81,2.53,1.72,6.0,2.4193548387096806,top lane,7158,MASTER,2.479999999999997
Lux,51.16,3.86,52.81,3.11,1.31,-5.0,-3.03030303030302,support lane,8804,MASTER,-1.6500000000000057
Kindred,53.73,1.98,52.81,3.01,2.97,3.0,3.2608695652174102,jungle lane,8523,MASTER,0.9199999999999946
Kayle,55.3,3.51,52.81,2.37,3.27,6.0,2.4096385542168726,top lane,6702,MASTER,2.489999999999995
Orianna,51.36,1.94,52.81,4.78,1.90,-7.0,-4.827586206896542,middle lane,13556,MASTER,-1.4500000000000028
Corki,52.22,2.98,52.81,3.31,0.76,-2.0,-3.3898305084745566,bottom lane,9382,MASTER,-0.5900000000000034
Camille,53.84,2.94,52.81,3.40,1.12,4.0,3.8834951456310636,top lane,9621,MASTER,1.0300000000000011
Ekko,52.03,3.58,52.81,3.66,2.28,-3.0,-3.8461538461538405,jungle lane,10364,MASTER,-0.7800000000000011
Ezreal,50.11,2.17,52.81,21.58,15.17,-69.0,-25.55555555555553,bottom lane,61148,MASTER,-2.700000000000003
Garen,53.85,4.32,52.81,5.31,4.04,6.0,5.769230769230774,top lane,15049,MASTER,1.0399999999999991
Shyvana,53.72,3.69,52.81,3.65,4.79,3.0,3.296703296703309,jungle lane,10346,MASTER,0.9099999999999966
Neeko,52.05,2.13,52.81,2.45,1.32,-2.0,-2.6315789473684035,support lane,6941,MASTER,-0.7600000000000051
Ivern,55.45,2.7,52.81,1.43,0.57,4.0,1.515151515151515,jungle lane,4061,MASTER,2.6400000000000006
Xayah,54.01,3.16,52.81,3.09,0.64,4.0,3.333333333333345,bottom lane,8763,MASTER,1.1999999999999957
Gwen,54.95,3.96,52.81,2.43,3.59,5.0,2.3364485981308407,top lane,6895,MASTER,2.1400000000000006
Nunu & Willump,54.66,3.73,52.81,2.66,0.79,5.0,2.702702702702711,jungle lane,7549,MASTER,1.8499999999999943
Poppy,54.31,2.11,52.81,1.52,3.89,2.0,1.3333333333333333,support lane,4316,MASTER,1.5
Taliyah,52.75,1.94,52.81,2.32,0.81,0.0,0.0,middle lane,6563,MASTER,-0.060000000000002274
Yunara,50.39,1.8,52.81,8.12,2.28,-20.0,-8.26446280991735,bottom lane,23008,MASTER,-2.4200000000000017
Udyr,54.29,2.36,52.81,2.04,1.42,3.0,2.027027027027031,jungle lane,5767,MASTER,1.4799999999999969
Aurelion Sol,52.45,3.16,52.81,2.40,0.82,-1.0,-2.777777777777782,middle lane,6799,MASTER,-0.35999999999999943
Zyra,51.66,3.43,52.81,1.92,2.04,-2.0,-1.7391304347826002,support lane,5434,MASTER,-1.1500000000000057
Aatrox,52.12,3.38,52.81,6.09,7.91,-5.0,-7.2463768115941525,top lane,17267,MASTER,-0.6900000000000048
Briar,54.08,4.16,52.81,2.90,4.11,4.0,3.1496062992126084,jungle lane,8225,MASTER,1.269999999999996
Fiddlesticks,54.05,2.93,52.81,2.17,1.66,3.0,2.4193548387096873,jungle lane,6143,MASTER,1.2399999999999949
Tristana,53.3,2.57,52.81,3.46,0.99,2.0,4.081632653061267,bottom lane,9813,MASTER,0.4899999999999949
Taric,54.89,2.62,52.81,1.17,0.14,2.0,0.9615384615384623,support lane,3321,MASTER,2.0799999999999983
Cassiopeia,53.07,1.6,52.81,1.53,1.69,0.0,0.0,middle lane,4326,MASTER,0.259999999999998
Kog'Maw,53.83,2.12,52.81,1.77,0.44,2.0,1.9607843137254979,bottom lane,5021,MASTER,1.019999999999996
Lillia,54.12,2.91,52.81,2.99,1.70,4.0,3.053435114503828,jungle lane,8461,MASTER,1.3099999999999952
Miss Fortune,52.07,3.28,52.81,3.96,0.39,-3.0,-4.054054054054043,bottom lane,11208,MASTER,-0.740000000000002
Elise,52.75,3.05,52.81,2.71,3.15,0.0,0.0,jungle lane,7686,MASTER,-0.060000000000002274
Jayce,50.8,1.15,52.81,6.61,9.43,-15.0,-7.46268656716416,top lane,18716,MASTER,-2.010000000000005
Aurora,51.86,1.93,52.81,4.72,3.00,-5.0,-5.2631578947368265,middle lane,13382,MASTER,-0.9500000000000028
Aphelios,51.67,2.99,52.81,4.98,2.10,-6.0,-5.26315789473684,bottom lane,14112,MASTER,-1.1400000000000006
Renata Glasc,53.85,4.6,52.81,0.94,0.12,1.0,0.9615384615384623,support lane,2661,MASTER,1.0399999999999991
Sivir,52.19,3.36,52.81,4.07,2.73,-3.0,-4.8387096774193195,bottom lane,11535,MASTER,-0.6200000000000045
Nocturne,52.72,3.46,52.81,5.79,8.29,-1.0,-11.11111111111069,jungle lane,16403,MASTER,-0.09000000000000341
Viktor,52.0,2.54,52.81,9.23,5.23,-8.0,-9.876543209876516,middle lane,26158,MASTER,-0.8100000000000023
Zaahen,53.07,3.73,52.81,2.52,2.29,1.0,3.8461538461538756,top lane,7132,MASTER,0.259999999999998
Malphite,53.7,3.13,52.81,6.07,17.04,7.0,7.865168539325838,top lane,17208,MASTER,0.8900000000000006
